hostname,country,label,website
ncku.edu.tw,TWN_taiwan,National Cheng Kung University,https://www.ncku.edu.tw/
ncnu.edu.tw,TWN_taiwan,National Chi Nan University,https://www.ncnu.edu.tw/
ncu.edu.tw,TWN_taiwan,National Central University,https://www.ncu.edu.tw/tw/index.html
ndhu.edu.tw,TWN_taiwan,National Dong Hwa University,https://www.ndhu.edu.tw
ndu.edu.tw,TWN_taiwan,National Defense University,https://www.ndu.edu.tw/?Lang=en
nqu.edu.tw,TWN_taiwan,National Quemoy University,http://www.nqu.edu.tw/
nsysu.edu.tw,TWN_taiwan,National Sun Yat-sen University,https://www.nsysu.edu.tw/
ntcu.edu.tw,TWN_taiwan,National Taichung University of Education,http://www.ntcu.edu.tw
nthu-en.site.nthu.edu.tw,TWN_taiwan,National Tsing Hua University,https://nthu-en.site.nthu.edu.tw/
nthu.edu.tw,TWN_taiwan,National Tsing Hua University,https://www.nthu.edu.tw/
ntnu.edu.tw,TWN_taiwan,National Taiwan Normal University,http://www.ntnu.edu.tw
ntou.edu.tw,TWN_taiwan,National Taiwan Ocean University,http://www.ntou.edu.tw/
ntu.edu.tw,TWN_taiwan,National Taiwan University,https://www.ntu.edu.tw
ntua.edu.tw,TWN_taiwan,National Taiwan University of Arts,https://www.ntua.edu.tw
nuk.edu.tw,TWN_taiwan,National University of Kaohsiung,http://www.nuk.edu.tw/
nutn.edu.tw,TWN_taiwan,National University of Tainan,http://www.nutn.edu.tw/
nuu.edu.tw,TWN_taiwan,National United University,http://www.nuu.edu.tw/
nycu.edu.tw,TWN_taiwan,National Yang Ming Chiao Tung University,https://www.nycu.edu.tw/
tnnua.edu.tw,TWN_taiwan,Tainan National University of the Arts,https://www.tnnua.edu.tw/
utaipei.edu.tw,TWN_taiwan,University of Taipei,http://www.utaipei.edu.tw/
w3.nknu.edu.tw,TWN_taiwan,National Kaohsiung Normal University,https://w3.nknu.edu.tw/en/
nm-aist.ac.tz,TZA_tanzania,Nelson Mandela African Institution of Science and Technology,http://nm-aist.ac.tz
out.ac.tz,TZA_tanzania,The Open University of Tanzania,http://www.out.ac.tz
suza.ac.tz,TZA_tanzania,State University of Zanzibar,http://www.suza.ac.tz
udom.ac.tz,TZA_tanzania,University of Dodoma,http://www.udom.ac.tz
udsm.ac.tz,TZA_tanzania,University of Dar es Salaam,https://www.udsm.ac.tz
mak.ac.ug,UGA_uganda,Makerere University,https://www.mak.ac.ug/
mubs.ac.ug,UGA_uganda,Makerere University Business School,http://www.mubs.ac.ug
cfuv.ru,UKR_ukraine,V.I. Vernadsky Crimean Federal University,https://cfuv.ru
chnu.edu.ua,UKR_ukraine,Chernivtsi University,https://www.chnu.edu.ua/
donntu.edu.ua,UKR_ukraine,Donetsk National Technical University,https://donntu.edu.ua/
donnu.edu.ua,UKR_ukraine,Vasyl' Stus Donetsk National University,http://www.donnu.edu.ua
hneu.edu.ua,UKR_ukraine,Kharkiv National University of Economics,http://www.hneu.edu.ua/
kdpu.edu.ua,UKR_ukraine,Kryvyi Rih State Pedagogical University,http://www.kdpu.edu.ua/
knlu.edu.ua,UKR_ukraine,Kyiv National Linguistic University,https://knlu.edu.ua
knu.ua,UKR_ukraine,Taras Shevchenko National University of Kyiv,https://knu.ua/
lnu.edu.ua,UKR_ukraine,Lviv University,https://lnu.edu.ua/
odma.edu.ua,UKR_ukraine,Odesa National Music Academy,https://odma.edu.ua/
op.edu.ua,UKR_ukraine,Odesa Polytechnic National University,https://op.edu.ua/en/
pnu.edu.ua,UKR_ukraine,Vasyl Stefanyk Carpathian National University,http://www.pnu.edu.ua
sumdu.edu.ua,UKR_ukraine,Sumy State University,https://sumdu.edu.ua/
sute.edu.ua,UKR_ukraine,State University of Trade and Economics,https://sute.edu.ua/
universidad.edu.uy,URY_uruguay,University of the Republic,http://www.universidad.edu.uy/
utec.edu.uy,URY_uruguay,Universidad Tecnológica,https://utec.edu.uy/es/
aamu.edu,USA_united_states,Alabama A & M University,http://www.aamu.edu/
academicpartnerships.uta.edu,USA_united_states,University of Texas at Arlington Online School of Nursing,https://academicpartnerships.uta.edu/programs/nursing.aspx
alasu.edu,USA_united_states,Alabama State University,http://www.alasu.edu
albany.edu,USA_united_states,State University of New York at Albany,https://www.albany.edu
altoona.psu.edu,USA_united_states,Penn State Altoona,https://altoona.psu.edu/
arizona.edu,USA_united_states,University of Arizona,https://www.arizona.edu
aum.edu,USA_united_states,Auburn University at Montgomery,https://www.aum.edu/
berkeley.edu,USA_united_states,"University of California, Berkeley",https://berkeley.edu
bgsu.edu,USA_united_states,Bowling Green State University,https://bgsu.edu
bhsu.edu,USA_united_states,Black Hills State University,https://www.bhsu.edu/
bloomington.iu.edu,USA_united_states,Indiana University Bloomington,https://bloomington.iu.edu
brown.edu,USA_united_states,Brown University School of Public Health,https://www.brown.edu/academics/public-health/
buffalo.edu,USA_united_states,University at Buffalo,https://www.buffalo.edu/
calpoly.edu,USA_united_states,California Polytechnic State University,https://www.calpoly.edu/
centralstate.edu,USA_united_states,Central State University,https://www.centralstate.edu/
charlotte.edu,USA_united_states,University of North Carolina at Charlotte,https://charlotte.edu
clemson.edu,USA_united_states,Clemson University,https://www.clemson.edu/
cmich.edu,USA_united_states,Central Michigan University,https://www.cmich.edu/
colorado.edu,USA_united_states,University of Colorado Boulder,https://www.colorado.edu/
colostate.edu,USA_united_states,Colorado State University,https://www.colostate.edu/
commonwealthu.edu,USA_united_states,Commonwealth University of Pennsylvania,https://www.commonwealthu.edu/
csu.edu,USA_united_states,Chicago State University,https://www.csu.edu/
csuchico.edu,USA_united_states,"California State University, Chico",http://www.csuchico.edu
csuci.edu,USA_united_states,"California State University, Channel Islands",http://www.csuci.edu
csulb.edu,USA_united_states,"California State University, Long Beach",https://www.csulb.edu/
csun.edu,USA_united_states,"California State University, Northridge",https://www.csun.edu/
csuohio.edu,USA_united_states,Cleveland State University,http://www.csuohio.edu/
cuny.edu,USA_united_states,City University of New York,https://cuny.edu
d.umn.edu,USA_united_states,University of Minnesota Duluth,https://www.d.umn.edu/
dsu.edu,USA_united_states,Dakota State University,https://dsu.edu/
ecu.edu,USA_united_states,East Carolina University,https://www.ecu.edu/
eiu.edu,USA_united_states,Eastern Illinois University,http://www.eiu.edu/
emich.edu,USA_united_states,Eastern Michigan University,https://www.emich.edu
engr.ucr.edu,USA_united_states,Bourns College of Engineering,https://www.engr.ucr.edu/
enmu.edu,USA_united_states,Eastern New Mexico University,https://www.enmu.edu/
eou.edu,USA_united_states,Eastern Oregon University,https://www.eou.edu/
extension.missouri.edu,USA_united_states,University of Missouri,https://extension.missouri.edu/
fairmontstate.edu,USA_united_states,Fairmont State University,http://www.fairmontstate.edu/
fiu.edu,USA_united_states,Florida International University,https://www.fiu.edu/
fsu.edu,USA_united_states,Florida State University,https://fsu.edu
gatech.edu,USA_united_states,Georgia Tech,https://gatech.edu
go.okstate.edu,USA_united_states,Oklahoma State University,https://go.okstate.edu
gsu.edu,USA_united_states,Georgia State University,http://www.gsu.edu
iastate.edu,USA_united_states,Iowa State University,https://www.iastate.edu
illinois.edu,USA_united_states,University of Illinois Urbana-Champaign,https://illinois.edu
indstate.edu,USA_united_states,Indiana State University,http://www.indstate.edu
isu.edu,USA_united_states,Idaho State University,http://www.isu.edu/
jmu.edu,USA_united_states,James Madison University,http://www.jmu.edu/
k-state.edu,USA_united_states,Kansas State University,http://www.k-state.edu
kennesaw.edu,USA_united_states,Kennesaw State University,https://www.kennesaw.edu/
kent.edu,USA_united_states,Kent State University,https://www.kent.edu
ku.edu,USA_united_states,University of Kansas,https://www.ku.edu
kysu.edu,USA_united_states,Kentucky State University,https://www.kysu.edu/
lamar.edu,USA_united_states,Lamar University,http://www.lamar.edu/
langston.edu,USA_united_states,Langston University,http://www.langston.edu/
library.semo.edu,USA_united_states,Southeast Missouri State University,https://library.semo.edu/
lincoln.edu,USA_united_states,Lincoln University,https://www.lincoln.edu/
louisville.edu,USA_united_states,University of Louisville,http://www.louisville.edu
lsu.edu,USA_united_states,Louisiana State University,https://www.lsu.edu/
lunet.edu,USA_united_states,Langston University,http://www.lunet.edu
manoa.hawaii.edu,USA_united_states,University of Hawaiʻi at Mānoa,https://manoa.hawaii.edu/
maritime.calpoly.edu,USA_united_states,Cal Poly Maritime Academy,https://maritime.calpoly.edu/
memphis.edu,USA_united_states,University of Memphis,http://www.memphis.edu
metrostate.edu,USA_united_states,Metropolitan State University,http://www.metrostate.edu
mga.edu,USA_united_states,Q6841434,https://www.mga.edu/
miamioh.edu,USA_united_states,Miami University,https://miamioh.edu/
missouri.edu,USA_united_states,University of Missouri,https://missouri.edu/
mnsu.edu,USA_united_states,"Minnesota State University, Mankato",https://www.mnsu.edu/
montana.edu,USA_united_states,Montana State University,https://www.montana.edu/
montclair.edu,USA_united_states,Montclair State University,https://www.montclair.edu/
moreheadstate.edu,USA_united_states,Morehead State University,http://www.moreheadstate.edu
morris.umn.edu,USA_united_states,University of Minnesota Morris,https://morris.umn.edu/
morrisville.edu,USA_united_states,State University of New York at Morrisville,https://www.morrisville.edu/
msstate.edu,USA_united_states,Mississippi State University,http://www.msstate.edu
mst.edu,USA_united_states,Missouri University of Science and Technology,https://www.mst.edu/
msu.edu,USA_united_states,Michigan State University,https://msu.edu/
msudenver.edu,USA_united_states,Metropolitan State University of Denver,http://www.msudenver.edu/
msun.edu,USA_united_states,Montana State University–Northern,https://www.msun.edu/
mtsu.edu,USA_united_states,Q1784748,https://www.mtsu.edu/
nau.edu,USA_united_states,Northern Arizona University,http://nau.edu/
ncat.edu,USA_united_states,North Carolina Agricultural and Technical State University,https://ncat.edu
ncktc.edu,USA_united_states,Fort Hays Tech North Central,https://www.ncktc.edu
ncsu.edu,USA_united_states,North Carolina State University,https://ncsu.edu
ndsu.edu,USA_united_states,North Dakota State University,https://www.ndsu.edu/
ndu.edu,USA_united_states,National Defense University,https://www.ndu.edu/
njit.edu,USA_united_states,New Jersey Institute of Technology,https://www.njit.edu/
nku.edu,USA_united_states,Northern Kentucky University,http://www.nku.edu
nmsu.edu,USA_united_states,New Mexico State University,https://www.nmsu.edu/
nmu.edu,USA_united_states,Northern Michigan University,http://www.nmu.edu
northern.edu,USA_united_states,Northern State University,https://northern.edu/
ohio.edu,USA_united_states,Ohio University,https://www.ohio.edu/
ohsu.edu,USA_united_states,Oregon Health and Science University,https://www.ohsu.edu
olemiss.edu,USA_united_states,University of Mississippi,http://www.olemiss.edu
oregonstate.edu,USA_united_states,Oregon State University,https://oregonstate.edu/
osu.edu,USA_united_states,Ohio State University,https://osu.edu
osucascades.edu,USA_united_states,Oregon State University Cascades,http://www.osucascades.edu
ou.edu,USA_united_states,University of Oklahoma,http://www.ou.edu
pdx.uoregon.edu,USA_united_states,University of Oregon Portland,http://pdx.uoregon.edu
pittstate.edu,USA_united_states,Pittsburg State University,http://www.pittstate.edu
potsdam.edu,USA_united_states,State University of New York at Potsdam,https://www.potsdam.edu/
purdue.edu,USA_united_states,Purdue University,https://purdue.edu
r.umn.edu,USA_united_states,University of Minnesota Rochester,http://www.r.umn.edu/
rit.edu,USA_united_states,National Technical Institute for the Deaf,https://www.rit.edu/ntid/
rowan.edu,USA_united_states,Rowan University,https://www.rowan.edu/
rutgers.edu,USA_united_states,Rutgers University,https://www.rutgers.edu/
sc.edu,USA_united_states,University of South Carolina,https://sc.edu/
scsu.edu,USA_united_states,South Carolina State University,http://www.scsu.edu
sdsmt.edu,USA_united_states,South Dakota School of Mines and Technology,https://www.sdsmt.edu/index.html
sdstate.edu,USA_united_states,South Dakota State University,https://sdstate.edu
sdsu.edu,USA_united_states,San Diego State University,https://www.sdsu.edu/
sipi.edu,USA_united_states,Southwestern Indian Polytechnic Institute,http://www.sipi.edu/
siu.edu,USA_united_states,Southern Illinois University Carbondale,https://siu.edu/
siue.edu,USA_united_states,Southern Illinois University Edwardsville,https://www.siue.edu/
sjsu.edu,USA_united_states,San Jose State University,https://www.sjsu.edu/
smsu.edu,USA_united_states,Southwest Minnesota State University,https://www.smsu.edu/
stonybrook.edu,USA_united_states,Stony Brook University,https://www.stonybrook.edu/
subr.edu,USA_united_states,Southern University,http://www.subr.edu/
suny.edu,USA_united_states,State University of New York,https://www.suny.edu/
tacoma.uw.edu,USA_united_states,University of Washington Tacoma,http://www.tacoma.uw.edu/
tamu.edu,USA_united_states,Texas A&M University,https://www.tamu.edu
tamuct.edu,USA_united_states,Texas A&M University–Central Texas,http://www.tamuct.edu/
tcnj.edu,USA_united_states,The College of New Jersey,https://tcnj.edu/
tnstate.edu,USA_united_states,Tennessee State University,http://www.tnstate.edu
tntech.edu,USA_united_states,Tennessee Technological University,http://www.tntech.edu
ttu.edu,USA_united_states,Texas Tech University,https://www.ttu.edu/
twin-cities.umn.edu,USA_united_states,University of Minnesota,https://twin-cities.umn.edu/
txst.edu,USA_united_states,Texas State University,https://www.txst.edu/
ua.edu,USA_united_states,University of Alabama,https://www.ua.edu/
uaa.alaska.edu,USA_united_states,University of Alaska Anchorage,https://www.uaa.alaska.edu/
uab.edu,USA_united_states,University of Alabama at Birmingham,http://www.uab.edu
uaf.edu,USA_united_states,University of Alaska Fairbanks,https://www.uaf.edu/
uakron.edu,USA_united_states,University of Akron,http://www.uakron.edu
ualr.edu,USA_united_states,University of Arkansas at Little Rock,https://ualr.edu/
uark.edu,USA_united_states,University of Arkansas,https://www.uark.edu/
ubalt.edu,USA_united_states,University of Baltimore,http://www.ubalt.edu
uc.edu,USA_united_states,University of Cincinnati,https://www.uc.edu/
ucdenver.edu,USA_united_states,University of Colorado Denver,http://www.ucdenver.edu/
ucf.edu,USA_united_states,University of Central Florida,http://www.ucf.edu
uci.edu,USA_united_states,"University of California, Irvine",https://uci.edu
ucla.edu,USA_united_states,"University of California, Los Angeles",https://ucla.edu
uconn.edu,USA_united_states,University of Connecticut,https://uconn.edu/
ucr.edu,USA_united_states,"University of California, Riverside",https://ucr.edu
ucsb.edu,USA_united_states,"University of California, Santa Barbara",https://ucsb.edu
ucsd.edu,USA_united_states,"University of California, San Diego",https://ucsd.edu
ucsf.edu,USA_united_states,"University of California, San Francisco",https://ucsf.edu
udc.edu,USA_united_states,University of the District of Columbia,http://www.udc.edu
udel.edu,USA_united_states,University of Delaware,https://www.udel.edu/
ufl.edu,USA_united_states,University of Florida,https://www.ufl.edu/
uh.edu,USA_united_states,University of Houston,https://www.uh.edu/
uic.edu,USA_united_states,University of Illinois Chicago,https://www.uic.edu/
uidaho.edu,USA_united_states,University of Idaho,https://www.uidaho.edu/
uiowa.edu,USA_united_states,University of Iowa,https://uiowa.edu
uky.edu,USA_united_states,University of Kentucky,https://uky.edu
umaine.edu,USA_united_states,University of Maine,https://umaine.edu/
umaryland.edu,USA_united_states,"University of Maryland, Baltimore",https://www.umaryland.edu/
umassd.edu,USA_united_states,University of Massachusetts Dartmouth,https://umassd.edu
umd.edu,USA_united_states,University of Maryland,https://umd.edu
umgc.edu,USA_united_states,University of Maryland Global Campus,https://www.umgc.edu/
umich.edu,USA_united_states,University of Michigan,https://umich.edu
umkc.edu,USA_united_states,University of Missouri–Kansas City,https://www.umkc.edu/
uml.edu,USA_united_states,University of Massachusetts Lowell,https://www.uml.edu
umt.edu,USA_united_states,University of Montana,https://www.umt.edu/
una.edu,USA_united_states,University of North Alabama,https://www.una.edu/
unc.edu,USA_united_states,University of North Carolina at Chapel Hill,https://unc.edu
unco.edu,USA_united_states,University of Northern Colorado,https://unco.edu
uncw.edu,USA_united_states,University of North Carolina Wilmington,http://www.uncw.edu
und.edu,USA_united_states,University of North Dakota,http://und.edu
unh.edu,USA_united_states,University of New Hampshire,https://www.unh.edu/
unl.edu,USA_united_states,University of Nebraska–Lincoln,http://www.unl.edu/
unlv.edu,USA_united_states,"University of Nevada, Las Vegas",https://unlv.edu
unm.edu,USA_united_states,University of New Mexico,https://www.unm.edu/
unomaha.edu,USA_united_states,University of Nebraska Omaha,https://www.unomaha.edu/
unr.edu,USA_united_states,"University of Nevada, Reno",https://www.unr.edu/
unt.edu,USA_united_states,University of North Texas,https://www.unt.edu/
uoregon.edu,USA_united_states,University of Oregon,http://www.uoregon.edu
upr.edu,USA_united_states,University of Puerto Rico,https://www.upr.edu/
uprrp.edu,USA_united_states,"University of Puerto Rico, Río Piedras Campus",http://www.uprrp.edu
uri.edu,USA_united_states,University of Rhode Island,https://www.uri.edu/
usd.edu,USA_united_states,University of South Dakota,https://www.usd.edu/
usf.edu,USA_united_states,University of South Florida,http://www.usf.edu/
usm.edu,USA_united_states,University of Southern Mississippi,https://www.usm.edu/
uta.edu,USA_united_states,University of Texas at Arlington,http://www.uta.edu
utah.edu,USA_united_states,University of Utah,https://www.utah.edu
utep.edu,USA_united_states,University of Texas at El Paso,https://www.utep.edu
utexas.edu,USA_united_states,University of Texas at Austin,https://www.utexas.edu/
uth.edu,USA_united_states,University of Texas Health Science Center at Houston,https://www.uth.edu/
utk.edu,USA_united_states,University of Tennessee,https://www.utk.edu/
utoledo.edu,USA_united_states,University of Toledo,http://www.utoledo.edu/
utsouthern.edu,USA_united_states,University of Tennessee Southern,https://utsouthern.edu/
uvi.edu,USA_united_states,University of the Virgin Islands,http://www.uvi.edu
uvm.edu,USA_united_states,University of Vermont,https://www.uvm.edu/
uwa.edu,USA_united_states,University of West Alabama,https://www.uwa.edu/
uwb.edu,USA_united_states,University of Washington Bothell,http://www.uwb.edu
uwec.edu,USA_united_states,University of Wisconsin–Eau Claire,http://www.uwec.edu
uwgb.edu,USA_united_states,University of Wisconsin–Green Bay,http://www.uwgb.edu
